# Codes used by lab Bioanalytica
#
# Format:
# <Order>;<Code>;<Group Key>[;<Name>]
#
# Empty and comment (#) lines are ignored
# White space only matters for indentation of the Name.

05130;rw1;AL;Beifussblättrige Ambrosie w1
05140;rw10;AL;Weisser Gänsefuss w10
05150;rw11;AL;Salzkraut w11
05160;rw12;AL;Goldrute w12 (e)
05170;rw13;AL;Spitzklette
05180;rw14;AL;Fuchsschwanz
05190;rw15;AL;Melde
05200;rw16;AL;Iva cillata
05210;rw17;AL;Feuerbusch
05220;rw18;AL;Sauerampfer
05230;rw19;AL;Glaskraut, aufrechtes w19 (e)
05240;rw2;AL;Ausdauernde Ambrosie w2 (e)
05250;rw20;AL;Brennessel
05260;rw203;AL;Rapspollen
05270;rw204;AL;Sonnenblume w204
05280;rw206;AL;Kamille
05290;rw207;AL;Lupine  w207 (e)
05300;rw208;AL;Lucopodium
05310;rw21;AL;Glaskraut, P. jud. w21
05320;rw210;AL;Zuckerruebe
05330;rw22;AL;Chrysantheme w22 (e)
05340;rw3;AL;Dreilappige Ambrosie w3 (e)
05350;rw30;AL;Tulpe w30 (e)
05360;rw4;AL;(falsche Ambrosie)
05370;rw5;AL;Wermut
05380;rw6;AL;Beifuss w6
05390;rw7;AL;Margerite w7 (e)
05400;rw8;AL;Löwenzahn w8 (e)
05410;rw9;AL;Spitzwegerich w9
05420;rwx1;AL;Kräuter wx1
05430;rwx2;AL;w2,w6,w9,w10,w15
05440;rwx209;AL;Ambrosien wx209 (e)
05450;rwx3;AL;w6,w9,w10,w12,w20
05460;rwx5;AL;w1,w6,w7,w8,w12
05470;rwx6;AL;w9,w10,w11,w18
05480;rwx7;AL;w7,w8,w9,w10,w12
05490;ry276;AL;Johannisbeere y276 (e)
05500;ry277;AL;Preiselbeere y277 (e)
05510;rz11g;AL;IgG Taubenkot (e)
05520;rz49g;AL;IgG Taubenfedern (e)
00010;sperv;E2;Spermien nach Vasektomie
00010;aglu;EJ;Alpha-Glucosidase (Seminalplasma)(e)
00020;ausseh;EJ;Aussehen
00030;baktsp;EJ;Bakterien
00040;beweg;EJ;Progressiv bewegl. Spermien
00050;beweg2;EJ;Progressiv bewegl. Spermien nach 2 h
00060;ecsper;EJ;Erythrozyten
00070;entnah;EJ;Ejakulation am
00080;epispe;EJ;Epithelzellen
00090;fruc;EJ;Fructose (Seminalplasma) (e)
00100;immot;EJ;  Immotil
00110;konzej;EJ;Spermien pro Ejakulat
00120;konzml;EJ;Spermienkonzentration
00130;kopf;EJ;  Kopf
00140;lcsper;EJ;Leukozyten
00150;makzei;EJ;Makroskop. Beurteilung nach
00160;mikzei;EJ;Mikroskop. Beurteilung nach
00170;mittel;EJ;  Mittelstück
00180;motabn;EJ;Progressive-Motilitätsabnahme
00190;norma1;EJ;Normale Formen
00200;normal;EJ;Normale Formen
00210;nprogb;EJ;  Nichtprogressiv
00220;patho1;EJ;Pathologische Formen
00230;pathol;EJ;Pathologische Formen
00240;phsper;EJ;pH im Seminalplasma
00250;progb;EJ;  Progressiv
00260;schwan;EJ;  Flagelle
00270;spbeur;EJ;Beurteilung
00280;spmar;EJ;Anti-Sperma-AK MAR
00290;spmar1;EJ;Anti-Sperma-AK MAR
00300;taper;EJ;  Tapering-Formen
00310;tote;EJ;Tote Spermien (Eosintest)
00320;unbewe;EJ;Unbewegliche Spermien
00330;viskos;EJ;Viskosität
00340;volspe;EJ;Ejakulat-Volumen
00350;zellen;EJ;Spermatogenesezellen
00360;zisp;EJ;Zink (e)
00010;a2ap;GE;alpha2-Antiplasmin (e)
00020;acardg;GE;Anti-Cardiolipin IgG (e)
00030;acardm;GE;Anti-Cardiolipin IgM (e)
00040;acla;GE;Anti-Cardiolipin IgA (e)
00050;acla1;GE;  Anti-Cardiolipin IgA
00060;aclg;GE;Anti-Cardiolipin IgG (e)
00070;aclg1;GE;  Anti-Cardiolipin IgG
00080;aclm;GE;Anti-Cardiolipin IgM (e)
00090;aclm1;GE;  Anti-Cardiolipin IgM
00100;af8;GE;anti-Faktor VIII Ak (e)
00110;apc1;GE;  APC 1
00120;apc2;GE;  APC 2
00130;apcr;GE;APC-Resistenz (e)
00140;at3a;GE;Antithrombin III funkt.
00150;at3a1;GE;Antithrombin III funkt. (e)
00160;at3a2;GE;Antithrombin III funkt. (e)
00170;b2gp1;GE;beta2-GP I Ak (e)
00180;b2gp1a;GE;  beta2-GP I IgA
00190;b2gp1g;GE;  beta2-GP I IgG
00200;b2gp1m;GE;  beta2-GP I IgM
00210;blutz;GE;Blutungszeit
00220;ddim;GE;D-Dimer
00230;ddim1;GE;D-Dimer
00240;ddim2;GE;D-Dimer
00250;f10;GE;Faktor X (e)
00260;f11;GE;Faktor XI-Aktivität (e)
00270;f111;GE;Faktor XI-Aktivität (e)
00280;f12;GE;Faktor XII-Aktivität (e)
00290;f13;GE;Faktor XIII (e)
00300;f131;GE;Faktor XIII (e)
00310;f2;GE;Faktor II (e)
00320;f5;GE;Faktor V (e)
00330;f51;GE;Faktor V (e)
00340;f7;GE;Faktor VII (e)
00350;f8;GE;Faktor VIII-Aktivität (e)
00360;f81;GE;Faktor VIII-Aktivität (e)
00370;f82;GE;Faktor VIII-Aktivität (e)
00380;f9;GE;Faktor IX-Aktivität (e)
00390;f91;GE;Faktor IX-Aktivität (e)
00400;fib;GE;Fibrinogen
00410;fibksl;GE;QC Fibrinogen KSL
00420;fibs;GE;Fibrinogen (nach Schulz) (e)
00430;fvw2n;GE;vWF Typ 2 Normandy (e)
00440;fvwa;GE;v.Willebrand rel.Ag (e)
00450;fvwa1;GE;v.Willebrand rel.Ag (e)
00460;fvwbi;GE;vWF Kollagenbind.aktivität(e)
00470;fvwmm;GE;vWF Multimere (e)
00480;fvwr;GE;v.Willebrand Rist.-CoF (e)
00490;fvwr1;GE;v.Willebrand Rist.-CoF (e)
00500;gerz;GE;Gerinnungszeit
00510;hcyst;GE;Homocystein
00520;hemm;GE;Hemmkörper intrin.Syst. (e)
00530;hepca;GE;Heparin Cof. II Akt. (e)
00540;hepxa;GE;Heparin, Anti Xa-Aktiv. (e)
00550;inr;GE;INR
00560;luako;GE;Lupus Anticoagulans (e)
00570;pai;GE;Plasminogen Akt. Inhib. (e)
00580;paim;GE;PAI Mutation (e)
00590;pfaa;GE;PFA - ADP
00600;pfae;GE;PFA - Epinephrin
00610;plasm;GE;Plasminogen (e)
00620;proca;GE;Protein C funkt.
00630;proca1;GE;Protein C funkt. (e)
00640;prsf;GE;Protein S frei (e)
00650;prsf1;GE;Protein S frei (e)
00660;prsfa;GE;Protein S frei funkt. (e)
00670;prsg;GE;Protein S gesamt (e)
00680;prsg1;GE;Protein S gesamt (e)
00690;ptt;GE;PTT (Part. Thrombopl.zeit)
00700;q;GE;Quick (Prothrombinzeit)
00710;tat;GE;TAT Thrombin-AT III Komplex (e)
00720;tz1;GE;Thrombinzeit I
00730;tz2;GE;Thrombinzeit II
00010;a149p;GN;  Aldolase B (A149P4)
00020;a174d;GN;  Aldolase B (A174D)
00030;alleII;GN;  Allel
00040;allel;GN;  Allel
00050;bbup;GN;B. burgdorferi DNA (PCR)
00060;bhep;GN;Bartonella henselae DNA
00070;c282y;GN;C282Y-Allel
00080;cfp;GN;Cystische Fibrose Genotyp (e)
00090;chorh;GN;Chorea Huntington (e)
00100;cy2c19;GN;Cytochrom P450 2C19 Genotyp (e)
00110;cyp2d6;GN;Cytochrom P450 2D6 Genotyp (e)
00120;del4e4;GN;  Aldolase B (del4E4)
00130;drplap;GN;DRPLA (e)
00140;f2m;GN;Faktor II Mutation (G20210A)
00150;f5l;GN;Faktor V Leiden Mutation
00160;fap;GN;Friedreich-Ataxie (e)
00170;fmfp;GN;Fam. Mittelmeerfieber(e)
00180;fshdp;GN;Fazioscapulohum.Muskeldystr. (e)
00190;fxp;GN;Fragiles X - Syndrom (e)
00200;h63d;GN;H63D-Allel
00210;hbpatp;GN;(Hämo)Globingen-Analyse (e)
00220;hächro;GN;Mutationsnachweis (e)
00230;jak2;GN;JAK2-Mutation (e)
00240;meup;GN;M. Gilbert-Meulengracht (e)
00250;mthfr;GN;MTHFR Homocystein (C677T) (e)
00260;n334k;GN;  Aldolase B (N334K)
00270;plial;GN;  Allel
00280;plip;GN;Primäre Laktoseintoleranz
00290;prawp;GN;Prader-Willi-Syndrom (e)
00300;spsp;GN;Spastische Spinalparalyse (e)
00310;tpmt2;GN;  TPMT*2
00320;tpmt3a;GN;  TPMT*3A
00330;tpmt3b;GN;  TPMT*3B
00340;tpmt3c;GN;  TPMT*3C
00350;tpmta;GN;  TPMT-Aktivität
00360;twhp;GN;Tropheryma whipplei DNA
00370;urosp;GN;Urosynthase-Mutationsnachweis (e)
00380;zölp;GN;Zöliakie (Genetische Veranlagung) (e
00010;abaso;HA;  Basophile
00020;abasoa;HA;  Basophile abs.
00030;abeurt;HA;Beurteilung
00040;aeos;HA;  Eosinophile
00050;aeosa;HA;  Eosinophile abs.
00060;akanto;HA;Akanthozyten
00070;aksp;HA;AK-Spezifität 1 (e)
00080;aksp1;HA;AK-Spezifität 2 (e)
00090;aksp2;HA;AK-Spezifität 3 (e)
00100;aksp3;HA;AK-Spezifität 4 (e)
00110;aksp4;HA;AK-Spezifität 5 (e)
00120;alcp;HA;Alkal. Leukozyten-Phosph.
00130;alympa;HA;  Lymphozyten abs.
00140;alymph;HA;  Lymphozyten
00150;amono;HA;  Monozyten
00160;amonoa;HA;  Monozyten abs.
00170;aneut;HA;  Neutrophile
00180;aneuta;HA;  Neutrophile abs.
00190;aniso;HA;Anisozytose
00200;anistc;HA;Anisozytose
00210;anulo;HA;Anulozyten
00220;atc;HA;Anti-Thrombozyten Ak (e)
00230;atcab;HA;Beurteilung Tc-Ak
00240;atcag;HA;anti-Tc-Ak  gebunden
00250;atcaz;HA;anti-Tc Ak  zirkulierend
00260;atypz;HA;  "Atypische Zellen"
00270;basecb;HA;  Basophile Erythroblasten
00280;baso;HA;  Basophile
00290;basop;HA;  Basophile
00300;baspu;HA;Basophile Punktierung
00310;bcr;HA;BCR-ABL (p210) (e)
00320;beuror;HA;  Beurteilung
00330;blast;HA;  "Blasten"
00340;blaste;HA;  "Blasten"
00350;blgr;HA;Blutgruppe
00360;blgrs;HA;Blutgruppe
00370;c1656a;HA;NK-Lymphozyten (CD16+,CD56+)
00380;c1656r;HA;NK-Lymphozyten (CD16+,CD56+)
00390;cd19a;HA;B-Lymphozyten (CD19+)
00400;cd19r;HA;B-Lymphozyten (CD19+)
00410;cd38;HA;CD38 (e)
00420;cd3a;HA;Lymphozyten (CD3+)
00430;cd3r;HA;Lymphozyten (CD3+)
00440;cd4;HA;Lymphozytensubtypisierung(e)
00450;cd43a;HA;Lymphozyten (CD3+, CD4+)
00460;cd43r;HA;Lymphozyten (CD3+, CD4+)
00470;cd45a;HA;Lymphozyten (CD45+)
00480;cd45r;HA;Lymphozyten (CD45+)
00490;cd48q;HA;Ratio CD4 / CD8
00500;cd83a;HA;Lymphozyten (CD3+, CD8+)
00510;cd83r;HA;Lymphozyten (CD3+, CD8+)
00520;cohb;HA;  CO-Hämoglobin
00530;cood;HA;DAT (Coombs dir.) polyspez.
00540;cood1;HA;DAT (Coombs dir.) polyspez.
00550;cood1k;HA;DAT (Coombs direkt) (Kreuze)
00560;coodk;HA;DAT (Coombs direkt) (Kreuze)
00570;coodm;HA;DAT (Coombs dir.) monospez.
00580;coodma;HA;  IgA
00590;coodmc;HA;  C3c
00600;coodmd;HA;  C3d
00610;coodmg;HA;  IgG
00620;coodmm;HA;  IgM
00630;coodpm;HA;Coombs direkt poly/mono (e)
00640;coods;HA;DAT (Coombs dir.) polyspez.
00650;coodsk;HA;DAT (Coombs direkt) (Kreuze)
00660;cooi;HA;AK-Suchtest (Coombs ind.)
00670;cooie;HA;Coombs ind. mit Enzym
00010;cooisr;HA
00680;cooit2;HA;Titer AK 2
00690;cooit3;HA;Titer AK 3
00700;cooiti;HA;Titer AK 1
00710;dola;HA;Donath-Landsteiner Ak (e)
00720;ec;HA;Erythrozyten
00730;ec1;HA;Erythrozyten-Konzentrat
00740;ec2;HA;Erythrozyten-Konzentrat
00750;ec3;HA;Erythrozyten-Konzentrat
00760;ec4;HA;Erythrozyten-Konzentrat
00770;ec5;HA;Erythrozyten-Konzentrat
00780;ec6;HA;Erythrozyten-Konzentrat
00790;ec7;HA;Erythrozyten-Konzentrat
00800;ec8;HA;Erythrozyten-Konzentrat
00810;ecag;HA;Ec-Antigenbestimmung
00820;ecal;HA;Ec-Allo-Antikörper (Verrechnung)
00830;ecblas;HA;  Erythroblasten
00840;ece1;HA;Erythrozyten-Konzentrat
00850;ece2;HA;Erythrozyten-Konzentrat
00860;ece3;HA;Erythrozyten-Konzentrat
00870;ece4;HA;Erythrozyten-Konzentrat
00880;ecel;HA;Erythrocyten-Ak Elution (e)
00890;ecere1;HA;Erythrozyten-Konzentrat
00900;ecere2;HA;Erythrozyten-Konzentrat
00910;ecere3;HA;Erythrozyten-Konzentrat
00920;ecere4;HA;Erythrozyten-Konzentrat
00930;ecret1;HA;Erythrozyten-Konzentrat
00940;ecret2;HA;Erythrozyten-Konzentrat
00950;ecret3;HA;Erythrozyten-Konzentrat
00960;ecret4;HA;Erythrozyten-Konzentrat
00970;ecret5;HA;Erythrozyten-Konzentrat
00980;ecret6;HA;Erythrozyten-Konzentrat
00990;ecret7;HA;Erythrozyten-Konzentrat
01000;ecret8;HA;Erythrozyten-Konzentrat
01010;eier;HA;Eierschalenformen
01020;eos;HA;  Eosinophile
01030;eosp;HA;  Eosinophile
00020;erypoe;HA
00030;exbeur;HA
01040;exon2;HA;Exon 2 (Verrechnung)
01050;exon35;HA;Exon 3,5 (Verrechnung)
01060;fettge;HA;Fettgehalt
01070;fgp1;HA;Frisch gefrorenes Plasma
01080;fgp2;HA;Frisch gefrorenes Plasma
01090;fgp3;HA;Frisch gefrorenes Plasma
01100;fgp4;HA;Frisch gefrorenes Plasma
01110;fgp5;HA;Frisch gefrorenes Plasma
01120;fgp6;HA;Frisch gefrorenes Plasma
01130;fgp7;HA;Frisch gefrorenes Plasma
01140;fgp8;HA;Frisch gefrorenes Plasma
01150;fgpe1;HA;Frisch gefrorenes Plasma
01160;fgpe2;HA;Frisch gefrorenes Plasma
01170;fgpe3;HA;Frisch gefrorenes Plasma
01180;fgpe4;HA;Frisch gefrorenes Plasma
01190;fgper1;HA;Frisch gefrorenes Plasma
01200;fgper2;HA;Frisch gefrorenes Plasma
01210;fgper3;HA;Frisch gefrorenes Plasma
01220;fgper4;HA;Frisch gefrorenes Plasma
01230;fgpre1;HA;Frisch gefrorenes Plasma
01240;fgpre2;HA;Frisch gefrorenes Plasma
01250;fgpre3;HA;Frisch gefrorenes Plasma
01260;fgpre4;HA;Frisch gefrorenes Plasma
01270;fgpre5;HA;Frisch gefrorenes Plasma
01280;fgpre6;HA;Frisch gefrorenes Plasma
01290;fgpre7;HA;Frisch gefrorenes Plasma
01300;fgpre8;HA;Frisch gefrorenes Plasma
01310;flt3;HA;FLT3-ITD (e)
01320;fragme;HA;Fragmentozyten
01330;frhb;HA;Freies Hämoglobin, Plasma (e)
01340;g6pdh;HA;Glucose-6-Ph-Dehydrogenase (e)
01350;g6pdl;HA;Glucose-6-PDH qual. (e)
00040;gbb;HA
01360;gewmz;HA;  Gewebsmastzellen
01370;grfein;HA;Granula fein
01380;grgrob;HA;Granula grob
01390;grmitt;HA;Granula mittelgrob
01400;gump;HA;  Gumprechtsche Schollen
01410;hb;HA;Hämoglobin
01420;hbea2;HA;  Hämoglobin A2
01430;hbeah;HA;  Abnormes Hämoglobin
01440;hbeah%;HA;  Anteil abnormes Hämoglobin
01450;hbebe;HA;Beurteilung
01460;hbeec;HA;  Erythrozyten
01470;hbef;HA;  Hämoglobin F
01480;hbeh;HA;  Hämoglobin H
01490;hbehb;HA;  Hämoglobin
01500;hbela2;HA;  Hämoglobin A2
01510;hbelan;HA;  Anormales Hämoglobin
01520;hbelf;HA;  Hämoglobin F
01530;hbelg6;HA;  Glucose-6-PDH qualitativ
01540;hbelpy;HA;  Pyruvat-kinase
01550;hbemcv;HA;  MCV
01560;hbesi;HA;  Sichelzelltest
01570;hbf;HA;Hämoglobin-F quantitativ (e)
01580;hbh;HA;  HbH - Innenkörper
01590;hbret;HA;Hb-Gehalt im Retikulozyt
01600;hein;HA;Heinz' Innenkörper (e)
01610;hema;HA;HemaVisions-Test (e)
01620;hit;HA;HIT-Abklärung
01630;hit1;HA;HIT-Abklärung (e)
01640;hk;HA;Hämatokrit
01650;hla;HA;HLA - B 27 (e)
01660;hlaag1;HA;HLA-Ag, einzeln, 1.
01670;hlaag2;HA;HLA-Ag, 2.
01680;hlab51;HA;HLA - B 51 (e)
01690;hlaty;HA;HLA-Typisierung (e)
01700;hlatyn;HA;HLA-Typ II DQ (e)
01710;hlatyt;HA;HLA-Typisierung (A, B, DR) (e)
01720;howell;HA;Howell Jolly
01730;hypo;HA;Hypochrom
01740;inteis;HA;  Interstitielles Eisen
01750;ipkm;HA;Immunphänotypisierung (Knochenmark)
01760;kellag;HA;Kell-Antigen
01770;kmbeur;HA;Knochenmarkbeurteilung
00050;kno;HA
01780;kpykno;HA;Kerne pyknotisch
01790;kx;HA;KX ( für H*3 QC)
01800;ky;HA;KY ( für H*3 QC)
01810;kälte;HA;Kälteagglutinin-Nachweis(e)
01820;kälte1;HA;Kälteagglutinine (e)
01830;lc;HA;Leukozyten
01840;lc1;HA;Leukozyten
01850;lckor;HA;Leukozyten korrigiert
01860;lckor1;HA;Leukozyten korrigiert
01870;leuty;HA;Leukozytentypisierung (e)
01880;lyip;HA;Lymph.-Immunphänotyp (e)
01890;lymph;HA;  Lymphozyten
01900;lymphz;HA;  Lymph./lymphoide Z.
00060;lympoe;HA
01910;lädier;HA;Lädierte Zellen
01920;ma;HA;Malaria-Plasmodien
01930;makrop;HA;  Makrophagen, Histiozyten
01940;makroz;HA;Makrozytose
01950;malp;HA;Malaria (Genomnachweis) (e)
01960;mch;HA;  MCH
01970;mchc;HA;  MCHC
01980;mcv;HA;  MCV
01990;mcvret;HA;MCV Retikulozyten
02000;megakz;HA;  Megakaryozyten
02010;megalo;HA;Megalozyten
02020;meta;HA;  Metamyelozyten
02030;metamz;HA;  Metamyelozyten
02040;methb;HA;Met-Hämoglobin (e)
02050;methb1;HA;  Met-Hämoglobin
02060;mikro;HA;Mikrozytose
02070;mono;HA;  Monozyten
02080;monoz;HA;  Monozyten
02090;myebla;HA;  Myeloblasten
02100;myeery;HA;Myelopoese:Erythropoese
02110;myelo;HA;  Myelozyten
02120;myelob;HA;  Myeloblasten
02130;myeloz;HA;  Myelozyten
00070;myepoe;HA
02140;ogbb;HA;Ohne GBB
02150;omdiff;HA;Mdiff ohne Verrechnung
00080;osmre;HA
02160;ovalo;HA;Ovalozyten
02170;oxyecb;HA;  Oxyphile Erythroblasten
02180;plasma;HA;  Plasmazellen
02190;plasmz;HA;  Plasmazellen
02200;pnh;HA;GPI-verankerte Proteine (PNH) (e)
02210;poik;HA;Poikilozytose
02220;polecb;HA;  Polychrom. Erythroblasten
02230;poly;HA;Polychromasie
02240;proecb;HA;  Proerythroblasten
02250;promye;HA;  Promyelozyten
02260;promyz;HA;  Promyelozyten
02270;qual;HA;MATERIALQUALITÄT
02280;reakt;HA;  Reaktive Lymphozyten
00090;res;HA
02290;rethe;HA;  Hb-Gehalt im Reti
02300;reti;HA;Retikulozyten
02310;retiab;HA;  Retikulozyten absolut
02320;retiko;HA;  Retikulozyten korrigiert
02330;rety;HA;  ret-y (-> Hb-Gehalt im Reti)
02340;rhes;HA;Rhesus
02350;rhess;HA;Rhesus
02360;rhph;HA;Rhesus Phänotyp
02370;rhphr;HA;Rhesus Phänotyp Rechnungsanalyse
02380;riesen;HA;Riesenplättchen
02390;ringsi;HA;  Ringsideroblasten
00100;rot;HA
02400;sclier;HA;Basophile Schlieren
02410;seg;HA;  Neutr. segmentkernig
02420;segk;HA;  Segmentkernige Neutroph.
02430;sichz;HA;Sichelzelltest
02440;sidero;HA;  Sideroblasten
02450;sr;HA;Senkung nach 1 Std.
02460;stab;HA;  Neutr. stabkernig
02470;stabhb;HA;  Stabilität des Hb
02480;stabk;HA;  Stabkernige Neutrophile
02490;stam;HA;Stammzellkulturen (e)
02500;stomat;HA;Stomatozyten
02510;target;HA;Targetzellen
02520;tc;HA;Thrombozyten
02530;tc1;HA;Thrombozyten-Konzentrat
00110;tcmorp;HA
02540;tcret1;HA;Thrombozyten-Konzentrat
02550;tear;HA;Tear Drops
00120;thrpoe;HA
02560;totecp;HA;Total Erythropoese
02570;totmyp;HA;Total Myelopoese
02580;vakuol;HA;Vakuolen
02590;vt1;HA;Verträglichkeitsprüfung
02600;vt2;HA;Verträglichkeitsprüfung
02610;vt3;HA;Verträglichkeitsprüfung
02620;vt4;HA;Verträglichkeitsprüfung
02630;vt5;HA;Verträglichkeitsprüfung
02640;vt6;HA;Verträglichkeitsprüfung
02650;vt7;HA;Verträglichkeitsprüfung
02660;vt8;HA;Verträglichkeitsprüfung
00130;weiss;HA
02670;zellge;HA;ZELLGEHALT
02680;überse;HA;Kerne übersegmentiert
00010;arseh;HR;Arsen (e)
00020;becgh;HR;Benzoylecgonin (e)
00030;bleih;HR;Blei (e)
00040;cocah;HR;Cocain (e)
00050;thalh;HR;Thallium (e)
00010;11dcop;KC;11-Desoxycort. (Comp. S) supp. (e)
00020;11dcor;KC;11-Desoxycortisol(e)
00030;11dcos;KC;11-Desoxycortisol stim.(e)
00040;125oh;KC;1,25-OH Cholecalciferol(e)
00050;125oh1;KC;1,25-OH Cholecalciferol(e)
00060;17pro;KC;17-OH-Progesteron(e)
00070;17pro1;KC;17-OH-Progesteron (e)
00080;17pro2;KC;17-OH-Progesteron (e)
00090;17prs;KC;17-OH-Prog. stim.(e)
00100;17prs2;KC;17-OH-Prog. stim. 2.Probe (e)
00110;17prsu;KC;17-OH-Progesteron supp.(e)
00120;25oh;KC;25-OH-Cholecalciferol(e)
00130;25oh1;KC;25-OH-Cholecalciferol (e)
00140;25oh2;KC;25-OH-Cholecalciferol (e)
00150;25oh3;KC;25-OH-Cholecalciferol (e)
00160;25oh4;KC;25-OH-Cholecalciferol (e)
00170;25oh5;KC;25-OH-Cholecalciferol
00180;5nukl;KC;5-Nukleotidase (e)
00190;9ohris;KC;9-OH-Risperidon (e)
00200;a1a;KC;Alpha-1-Antitrypsin
00210;a1aph;KC;alpha-1-AT Phänotyp(e)
00220;a21oh;KC;AK gegen 21-Hydroxylase (e)
00230;a68kd;KC;Anti-68 kD Ag (hsp70)
00240;aacr;KC;AK gegen Acetylch.-Rez.(e)
00250;aakt;KC;Ak gegen Aktin (e)
00260;aampy;KC;  Anti-Amphiphysin
00270;abas;KC;AK gegen Basalmembran (e)
00280;abas1;KC;AK gegen glom. Basalmembran (e)
00290;abpia;KC;anti-BPI IgA (e)
00300;abpig;KC;Anti-BPI IgG (e)
00310;accp;KC;anti-CCP IgG (e)
00320;accp1;KC;anti-CCP IgG
00330;accp2;KC;anti-CCP IgG
00340;ace;KC;Angiotensin-Conv.-Enzym (e)
00350;ace2;KC;Angiotensin-Conv.-Enz.(e)
00360;acen;KC;ENA Centromer
00370;acen1;KC;  Centromer
00380;acet;KC;Paracetamol (Acetaminophen)(e)
00390;achro;KC;Ak gegen Chromatin (e)
00400;acth;KC;ACTH(e)
00410;acth1;KC;ACTH(e)
00420;acthp;KC;ACTH supprimiert(e)
00430;acths;KC;ACTH stimuliert(e)
00440;acths2;KC;ACTH stimuliert 2. Probe(e)
00450;acv2;KC;  Anti-CV2
00460;adbl11;KC;Adrenalin
00470;adbll2;KC;Adrenalin
00480;adh;KC;ADH (antidiur. Hormon) (e)
00490;adh1;KC;ADH (antidiur. Hormon) (e)
00500;adns;KC;Anti-DNS (nativ)
00510;adns1;KC;  Anti-dsDNS (nativ)
00520;adnsn;KC;Anti-DNS (nativ, quant.) (e)
00530;adrbl;KC;Adrenalin
00540;adrbl1;KC;Adrenalin, liegend
00550;adrbl2;KC;Adrenalin, 2.Probe
00560;adrbl3;KC;Adrenalin, 3.Probe
00570;adrbl4;KC;Adrenalin, 4.Probe
00580;adrbs;KC;Adrenalin
00590;aelas;KC;anti-Elastase (e)
00600;aend;KC;Endomysium IgA-AK (e)
00610;aepi;KC;AK gegen Epidermis(e)
00620;aepo;KC;Anti-Erythropoietin Ak (e)
00630;afil;KC;Anti-Filaggrin Ak (e)
00640;afp;KC;Alpha-1-Fetoprotein
00650;afpa;KC;Alpha-1-Fetoprotein
00660;agad;KC;Anti-GAD Ak(e)
00670;agad1;KC;Anti-GAD Ak (Diabetes) (e)
00680;agadn;KC;Anti-GAD Ak (Stiff man) (e)
00690;agd1a;KC;Ig  Anti-Gangliosid GD1a (e)
00700;aglia;KC;Gliadin IgA-AK (e)
00710;aglia1;KC;Gliadin IgA-AK
00720;aglia2;KC;Gliadin IgA-AK
00730;aglig;KC;Gliadin IgG-AK (e)
00740;aglig1;KC;Gliadin IgG-AK
00750;aglig2;KC;Gliadin IgG-AK
00760;aglm;KC;AK gegen glatte Muskul. (e)
00770;aglm1;KC;AK gegen glatte Muskul. (e)
00780;aglus;KC;Alpha-Galactosidase (e)
00790;agm1;KC;IgG  Anti-Gangliosid GM1 (e)
00800;agm12;KC;Ig  Anti-Gangliosid GM1 (e)
00810;agm1m;KC;IgM  Anti-Gangliosid GM1 (e)
00820;agm2;KC;Ig  Anti-Gangliosid GM2 (e)
00830;agq1b;KC;IgG  Gangliosid GQ1b (e)
00840;agq1b2;KC;Ig  Gangliosid GQ1b (e)
00850;ahaut;KC;anti-Haut Ak (e)
00860;ahem;KC;AK gegen Herzmuskulatur(e)
00870;ahist;KC;Ak gegen Histone(e)
00880;ahu;KC;Anti-Hu Ak(e)
00890;ahu1;KC;  Anti-Hu Ak (ANNA-1)
00900;aia2;KC;Anti-IA2 Ak (e)
00910;aiga;KC;Anti-IgA Antikörper (e)
00920;ainf;KC;Ak gegen Intrinsic Factor(e)
00930;ainfq;KC;Ak gegen IF, quant. (e)
00940;ainfq1;KC;Ak gegen IF, quant. (e)
00950;ains;KC;AK gegen Insulin IgG (e)
00960;ains1;KC;AK gegen Insulin IgG (e)
00970;ajo1q;KC;Anti-JO 1 (e)
00980;akath;KC;anti-Kathepsin (e)
00990;aker;KC;Anti-Keratin-AK (e)
01000;akg;KC;AK gegen ....
01010;aknor;KC;Anti-Knorpelsubstanz Ak (e)
01020;alakf;KC;anti-Laktoferrin (e)
01030;alb;KC;  Albumin
01040;alb1;KC;  Albumin
01050;alben;KC;Albendazol (e)
01060;albi;KC;    Alter + Biochemie
01070;albint;KC;    Alter + Biochemie + NT
01080;albu;KC;Albumin
01090;ald;KC;Aldosteron(e)
01100;ald1;KC;Aldosteron (e)
01110;ald2;KC;Aldosteron (e)
01120;ald3;KC;Aldosteron (e)
01130;ald4;KC;Aldosteron (e)
01140;ald5;KC;Aldosteron (e)
01150;aldo;KC;Aldolase(e)
01160;aldo1;KC;Aldolase (e)
01170;alds;KC;Aldosteron stimulier(e)
01180;alds1;KC;Aldosteron stimulier(e)
01190;alkm;KC;Ak gegen LKM (e)
01200;alko;KC;Aethylalkohol(e)
01210;alp;KC;Alkalische Phosphatase
01220;alph11;KC;  Alpha-1-Globulin
01230;alph21;KC;  Alpha-2-Globulin
01240;alpha1;KC;  Alpha-1-Globulin
01250;alpha2;KC;  Alpha-2-Globulin
01260;alphli;KC;  alpha-Lipoproteine
01270;alpk;KC;knochenspez. AP, Masse (e)
01280;alpka;KC;knochenspez. AP, Akt. (e)
01290;alpr;KC;Alprazolam (e)
01300;alreq;KC;Aldosteron/Renin-Ratio
01310;alt;KC;    Alter allein
